CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-03-31;6.01;Caixa Líquido Atividades Operacionais;-63189.0;S
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-03-31;6.01;Caixa Líquido Atividades Operacionais;-313175.0;S
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-03-31;6.01.01;Caixa Gerado nas Operações;1200496.0;S
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-03-31;6.01.01;Caixa Gerado nas Operações;895543.0;S
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-03-31;6.01.01.01;Lucro (prejuízo) do trimestre;-1050295.0;N
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-03-31;6.01.01.01;Lucro (prejuízo) do trimestre;1653615.0;N
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-03-31;6.01.01.02;Depreciação e amortização;614497.0;N
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-03-31;6.01.01.02;Depreciação e amortização;815237.0;N
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2024-01-01;2024-03-31;6.01.01.03;Recuperação de despesas e baixas de outros ativos;-205185.0;N
09.305.994/0001-29;2025-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2025-01-01;2025-03-31;6.01.01.03;Recuperação de despesas e baixas de outros ativos;0.0;N
